target,credit,term,fst_payment,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,personal_income,total_loans_count,work_time_in_years,высшее,среднее,среднее специальное,не состоял в браке,разведен(а),состою в браке,от 10000 до 20000 руб.,от 20000 до 50000 руб.,от 5000 до 10000 руб.
0,8648.0,3,10152.0,45,1,1,0,1,0,0,0,8000.0,1,26.0,False,False,True,False,False,True,False,True,False
1,15290.0,6,1700.91,42,1,0,0,1,0,0,0,47000.0,1,8.0,False,False,True,False,False,True,False,True,False
0,5590.0,3,1000.0,22,0,0,0,1,0,0,0,12000.0,1,0.0,False,False,True,True,False,False,True,False,False
0,11280.0,12,3500.0,22,1,0,0,1,0,0,0,13000.0,2,1.0,False,False,False,True,False,False,True,False,False
0,5360.0,6,1000.0,41,1,1,1,1,0,1,0,6000.0,2,12.0,False,False,True,True,False,False,False,False,True
0,8960.0,3,6000.0,61,1,0,0,0,1,1,0,10000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,32175.0,12,3575.0,42,1,2,0,1,0,1,0,13000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,4939.0,4,1000.0,27,1,1,1,1,0,0,0,10000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,97026.0,18,41774.0,47,0,0,0,1,0,1,0,20000.0,1,1.0,True,False,False,False,False,True,False,True,False
0,10350.0,3,5000.0,49,1,1,0,1,1,0,0,9000.0,1,12.0,False,False,True,False,True,False,False,True,False
1,2030.0,3,3200.0,50,1,0,0,1,0,0,0,12000.0,1,2.0,False,False,True,False,False,True,True,False,False
1,8300.0,3,2000.0,31,0,1,0,1,0,0,1,20000.0,1,4.0,False,True,False,False,False,False,True,False,False
0,3764.0,3,3000.0,50,1,1,1,1,0,1,0,13000.0,1,3.0,True,False,False,True,False,False,True,False,False
0,6780.0,6,8000.0,64,1,0,0,0,1,0,0,11000.0,1,0.0,False,True,False,False,False,False,True,False,False
0,4790.0,3,2000.0,29,1,0,0,1,0,1,0,35000.0,1,5.0,True,False,False,True,False,False,False,False,False
0,2000.0,3,700.0,31,1,1,1,1,0,0,0,12000.0,1,2.0,True,False,False,False,False,True,False,True,False
0,14229.0,10,1581.0,32,0,1,1,1,0,1,0,11000.0,1,7.0,False,False,True,False,False,True,True,False,False
0,10890.0,3,9000.0,24,0,0,0,1,0,0,0,9000.0,1,0.0,False,False,False,True,False,False,False,True,False
0,7498.0,12,1000.0,43,1,1,1,1,0,0,1,10000.0,2,24.0,False,True,False,True,False,False,True,False,False
0,5000.0,3,3997.0,35,0,1,1,1,0,1,0,21000.0,1,4.0,False,False,False,False,False,True,False,True,False
1,3999.0,6,1000.0,35,1,2,2,1,0,0,0,9500.0,1,0.0,False,True,False,True,False,False,True,False,False
1,3375.0,5,375.0,28,0,0,0,1,0,0,0,17000.0,1,2.0,False,False,False,True,False,False,True,False,False
0,13567.0,3,12211.0,22,0,0,0,1,0,0,0,14000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,17150.0,6,0.0,50,0,0,0,1,1,0,0,20000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,11200.0,12,1000.0,33,1,1,0,1,0,1,0,8000.0,2,11.0,False,False,True,False,False,False,True,False,False
0,6291.0,12,699.0,47,1,0,0,1,0,1,0,10000.0,1,2.0,True,False,False,False,False,True,True,False,False
0,3650.0,3,2000.0,27,0,1,1,1,0,0,0,9000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,3497.0,3,2000.0,39,1,1,1,1,0,0,0,14000.0,1,3.0,True,False,False,False,True,False,True,False,False
0,3590.0,3,400.0,50,0,1,0,1,0,1,1,25000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,33400.0,12,0.0,31,1,4,4,0,1,0,0,20000.0,3,0.0,False,False,True,True,False,False,True,False,False
0,9995.0,3,17000.0,56,1,1,0,1,0,1,0,23000.0,1,30.0,False,True,False,False,False,True,False,True,False
0,13981.8,5,4000.0,38,1,1,1,1,0,0,0,12000.0,1,2.0,False,False,True,False,True,False,True,False,False
0,3748.0,3,100.0,34,0,1,1,1,0,0,0,20000.0,1,2.0,False,False,True,True,False,False,False,True,False
1,2060.0,3,0.0,30,1,1,1,1,0,0,0,5500.0,1,5.0,False,True,False,True,False,False,False,False,True
0,10100.0,10,2000.0,33,0,2,2,1,0,0,0,15000.0,2,8.0,False,False,True,False,False,True,False,True,False
1,24423.0,16,3000.0,39,1,1,1,1,0,0,0,12000.0,1,20.0,True,False,False,False,True,False,True,False,False
0,16605.0,10,1845.0,33,0,0,0,1,0,0,0,20000.0,1,11.0,False,False,True,False,False,False,False,True,False
1,6000.0,4,869.0,23,0,0,0,1,0,0,0,13500.0,1,0.0,False,False,False,True,False,False,False,True,False
0,3370.0,3,2000.0,47,1,0,0,1,0,0,0,5000.0,1,7.0,False,False,True,False,False,True,True,False,False
0,5400.0,3,700.0,43,1,0,0,1,0,0,0,10000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,8650.0,10,3000.0,37,0,2,2,1,0,0,0,12000.0,2,16.0,False,False,True,False,False,True,True,False,False
0,15856.0,3,0.0,42,0,2,2,1,0,0,0,38000.0,1,10.0,True,False,False,False,False,True,False,True,False
0,6100.0,3,1000.0,54,1,4,0,1,0,0,0,16500.0,1,20.0,False,False,True,False,False,True,False,True,False
0,3400.0,5,600.0,39,0,1,1,1,0,1,1,16000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,5999.0,6,0.0,47,1,2,0,1,0,1,0,10000.0,1,2.0,False,False,True,True,False,False,True,False,False
0,3100.0,3,100.0,38,1,0,0,1,0,1,0,6000.0,1,14.0,False,False,True,True,False,False,True,False,False
0,6470.9,3,12000.0,55,1,1,0,1,0,1,0,20000.0,3,12.0,True,False,False,True,False,False,False,True,False
0,9574.0,6,9574.0,30,1,0,0,1,0,0,0,14000.0,1,2.0,False,False,True,False,True,False,False,True,False
0,7300.0,5,2000.0,47,0,0,0,1,0,0,0,12000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,2238.0,3,2500.0,44,1,2,1,1,0,0,0,5000.0,1,24.0,False,False,True,False,False,False,False,False,True
1,7187.0,8,800.0,24,1,0,0,1,0,0,0,12000.0,2,1.0,False,True,False,False,False,True,True,False,False
0,4990.0,3,1500.0,43,1,0,0,1,0,0,1,6500.0,1,6.0,False,False,True,False,False,True,True,False,False
0,12991.82,6,5000.0,22,0,0,0,1,0,0,0,15000.0,1,2.0,False,False,True,True,False,False,True,False,False
0,28490.0,3,5000.0,42,1,2,1,1,0,0,0,25000.0,1,3.0,False,False,True,False,False,True,False,True,False
1,9390.0,6,1100.0,23,0,1,1,1,0,0,0,40000.0,2,4.0,False,True,False,False,False,True,False,True,False
0,4941.0,3,549.0,31,1,2,2,1,0,0,0,13000.0,1,4.0,False,True,False,True,False,False,False,True,False
0,7713.0,3,9000.0,58,0,3,0,1,0,0,0,10000.0,1,5.0,True,False,False,False,False,True,True,False,False
0,6590.0,6,2000.0,30,0,0,0,1,0,0,0,10000.0,1,4.0,True,False,False,True,False,False,True,False,False
0,16890.0,10,8000.91,42,1,2,1,1,0,0,0,23000.0,1,10.0,True,False,False,False,False,True,False,True,False
0,4560.0,6,1140.0,27,1,1,1,1,0,0,0,10000.0,2,1.0,True,False,False,True,False,False,False,False,True
1,5749.0,12,0.0,31,1,0,0,1,0,0,0,10000.0,1,0.0,False,False,True,False,True,False,False,False,True
0,2599.0,3,3000.0,26,0,1,1,1,0,0,0,10000.0,1,4.0,True,False,False,False,False,True,True,False,False
0,3980.0,4,0.0,58,1,1,0,0,1,0,0,6000.0,1,0.0,False,False,True,True,False,False,False,False,True
1,13200.0,6,3300.0,29,0,1,1,1,0,1,0,27000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,19674.0,9,2186.0,27,1,0,0,1,0,0,0,5500.0,1,0.0,True,False,False,True,False,False,False,False,True
1,4940.0,4,550.0,45,0,0,0,1,0,0,0,17500.0,1,2.0,False,False,True,False,False,True,True,False,False
0,13388.0,6,4000.0,36,1,1,0,1,0,0,0,9000.0,2,18.0,True,False,False,False,False,True,False,True,False
1,3700.0,3,1000.0,39,0,2,2,1,0,1,0,25000.0,2,3.0,False,False,True,False,False,True,False,True,False
1,60829.0,10,7000.0,32,0,1,2,1,0,0,0,30000.0,2,9.0,False,False,False,False,False,True,False,True,False
0,4490.0,6,500.0,32,0,2,1,1,0,0,0,5500.0,3,0.0,False,True,False,False,False,True,True,False,False
0,12737.0,10,1420.0,35,1,1,1,1,0,0,0,8000.0,4,13.0,False,True,False,False,False,True,True,False,False
1,4760.0,6,530.0,47,0,1,0,1,0,0,1,16000.0,3,22.0,False,True,False,False,True,False,True,False,False
0,9396.0,10,2155.0,36,0,1,2,1,0,0,0,17000.0,2,15.0,False,True,False,False,False,True,False,True,False
0,10019.0,5,1950.0,51,1,0,0,1,0,0,0,6500.0,2,10.0,False,True,False,False,False,True,False,False,True
1,23608.0,12,2630.0,42,1,3,1,1,0,0,0,20000.0,3,8.0,False,True,False,False,True,False,True,False,False
0,20505.0,10,3619.0,50,1,1,1,1,0,0,0,14000.0,2,4.0,True,False,False,False,False,True,False,True,False
0,12132.0,10,1348.0,53,1,2,1,1,1,1,0,12000.0,5,22.0,False,True,False,True,False,False,True,False,False
0,25000.0,12,5060.0,31,0,1,2,1,0,0,1,50000.0,2,1.0,True,False,False,False,False,True,False,False,False
0,14390.0,12,5000.0,50,1,0,0,1,0,1,0,6000.0,2,3.0,False,True,False,True,False,False,True,False,False
1,3150.0,3,350.0,26,0,1,1,1,0,0,1,15000.0,3,5.0,False,True,False,False,False,True,True,False,False
0,18027.0,12,0.0,60,0,0,0,0,1,0,1,10000.0,5,0.0,False,True,False,False,False,True,True,False,False
0,24500.0,5,24500.0,49,0,0,0,1,0,0,1,25000.0,2,1.0,False,True,False,False,False,True,False,True,False
0,15700.0,10,3900.0,31,1,0,0,1,0,0,0,15000.0,5,4.0,False,True,False,True,False,False,True,False,False
1,3500.0,3,1930.0,53,1,1,0,0,1,1,0,8500.0,3,0.0,False,True,False,False,False,False,True,False,False
0,11691.0,10,1299.0,40,0,0,0,1,0,1,0,10500.0,2,3.0,False,True,False,True,False,False,True,False,False
0,24970.0,16,0.0,67,1,2,0,1,0,1,0,12000.0,2,12.0,False,True,False,True,False,False,True,False,False
1,11978.0,6,1400.0,47,1,1,0,1,0,0,0,25000.0,2,17.0,False,False,True,True,False,False,False,True,False
0,6707.0,12,750.0,39,1,2,2,1,0,0,0,10000.0,4,19.0,False,True,False,False,False,True,True,False,False
0,6367.0,6,1123.0,24,0,0,0,1,1,0,1,12000.0,3,3.0,False,True,False,False,False,True,True,False,False
0,6650.0,4,1000.0,41,0,2,2,1,0,0,0,15000.0,4,7.0,False,True,False,False,False,True,False,True,False
1,23200.0,6,3000.0,50,0,3,1,1,1,0,1,30000.0,2,4.0,False,True,False,False,False,True,False,True,False
0,70245.0,12,7805.0,40,1,1,1,1,0,0,0,25000.0,2,7.0,False,True,False,True,False,False,False,True,False
0,10000.0,10,3450.0,53,1,0,0,1,0,1,0,24000.0,3,7.0,False,True,False,False,False,True,False,False,False
0,23160.0,12,5790.0,35,1,2,2,1,0,0,0,8000.0,2,4.0,False,True,False,False,False,True,False,False,True
1,3093.0,6,197.0,35,0,2,1,1,0,0,0,11000.0,5,1.0,False,False,True,False,False,True,False,True,False
0,13178.0,10,1500.0,36,1,0,0,1,0,1,0,11500.0,2,0.0,True,False,False,False,False,False,False,True,False
0,21500.0,10,3000.0,38,0,3,3,1,0,0,0,14500.0,4,10.0,False,True,False,False,False,True,True,False,False
0,27060.0,12,3100.0,56,1,0,0,1,0,0,0,14000.0,5,35.0,False,True,False,False,False,True,True,False,False
0,20250.0,12,0.0,28,0,1,0,1,0,1,0,18000.0,1,5.0,False,True,False,False,False,True,False,True,False
0,26490.0,10,3000.0,44,0,1,0,1,0,0,1,25000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,10590.0,12,2100.0,33,1,1,1,1,0,0,0,6000.0,1,9.0,False,False,True,False,False,True,False,False,True
0,10000.0,6,8000.0,61,1,2,0,0,1,1,0,8000.0,1,0.0,False,True,False,True,False,False,False,False,True
0,7300.0,6,0.0,52,0,0,0,1,0,0,0,8000.0,1,15.0,False,False,True,False,False,True,True,False,False
0,5848.0,10,650.0,28,1,0,0,1,0,0,0,17000.0,2,5.0,True,False,False,False,False,False,False,True,False
0,17999.0,12,2000.0,32,0,1,1,1,0,0,0,15000.0,1,1.0,False,True,False,True,False,False,True,False,False
0,63000.0,10,7000.0,52,1,2,0,1,0,0,0,8000.0,1,4.0,False,True,False,False,False,True,True,False,False
0,8099.0,12,900.0,39,1,1,0,1,0,0,0,12000.0,1,7.0,False,False,True,False,False,True,True,False,False
0,19990.0,6,10000.0,55,1,2,0,1,0,1,0,19000.0,1,30.0,True,False,False,False,False,True,False,True,False
0,12038.0,10,1350.0,57,1,3,0,1,0,1,0,10000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,20393.0,8,5998.0,41,0,1,2,1,0,0,0,20000.0,1,20.0,False,False,True,False,False,False,False,True,False
1,23148.0,10,2572.0,44,0,2,0,1,0,0,0,15000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,24465.0,9,0.0,55,1,0,0,0,1,0,0,9000.0,1,0.0,False,True,False,False,False,True,False,True,False
0,33300.0,10,3700.0,57,1,0,0,1,0,0,0,15000.0,1,4.0,False,True,False,False,True,False,True,False,False
0,19580.0,6,10000.0,43,0,2,2,1,0,0,1,15000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,9845.0,6,9845.0,58,0,0,0,1,0,0,0,12000.0,1,4.0,False,False,True,False,False,True,False,True,False
0,3894.2,8,433.0,54,0,1,0,1,0,0,0,9000.0,1,2.0,False,True,False,False,False,False,True,False,False
0,4221.0,5,469.0,42,1,3,0,1,0,1,0,7000.0,1,1.0,False,True,False,False,True,False,True,False,False
1,20155.0,6,2240.0,48,1,1,1,1,0,1,1,17000.0,1,8.0,False,False,True,False,False,True,False,True,False
1,29460.0,12,3300.0,57,1,2,0,1,1,1,0,13000.0,1,4.0,False,True,False,True,False,False,True,False,False
0,20990.0,10,6000.0,32,0,0,0,1,0,0,1,35000.0,1,4.0,False,False,False,False,False,True,False,True,False
0,19095.0,5,1005.0,30,0,2,2,1,0,0,0,15000.0,1,3.0,False,False,False,False,False,True,True,False,False
0,13975.0,6,11924.0,47,1,0,0,1,1,1,0,28000.0,1,23.0,False,False,True,False,False,True,False,True,False
0,3600.0,6,0.0,39,1,6,6,1,0,1,0,12000.0,1,15.0,False,False,True,False,False,True,True,False,False
0,11290.0,6,2000.0,52,1,0,0,0,1,1,0,7000.0,1,0.0,False,True,False,True,False,False,False,False,True
0,26300.0,10,3000.0,48,0,1,1,1,0,0,1,24000.0,1,2.0,True,False,False,False,False,True,False,True,False
0,25500.0,12,3000.0,36,1,2,2,1,0,0,0,18000.0,1,1.0,True,False,False,False,False,True,False,True,False
0,10150.0,6,3000.0,52,1,0,0,1,0,1,0,20000.0,1,25.0,True,False,False,True,False,False,False,True,False
1,11524.79,6,1500.0,45,1,2,2,1,0,1,0,6500.0,1,9.0,False,False,True,True,False,False,True,False,False
0,8960.0,6,1000.0,26,0,0,0,1,0,0,0,15000.0,1,1.0,True,False,False,True,False,False,True,False,False
1,10310.0,6,0.0,24,0,0,0,1,0,0,0,14000.0,1,0.0,False,True,False,True,False,False,True,False,False
0,15100.0,10,3000.0,46,0,0,0,0,1,0,0,9000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,15850.0,6,9000.0,63,1,2,0,0,1,0,0,10000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,20999.0,10,8000.0,42,1,2,1,1,0,1,1,17000.0,1,11.0,True,False,False,False,False,True,False,True,False
1,14390.0,6,3600.0,26,0,0,0,1,0,0,0,8000.0,1,0.0,False,False,True,True,False,False,False,True,False
0,23030.0,6,2560.0,26,0,1,1,1,0,0,0,14000.0,1,8.0,True,False,False,False,False,True,False,True,False
1,19550.0,9,2500.0,62,0,0,0,1,0,1,0,26000.0,1,2.0,False,False,True,False,False,True,False,True,False
0,22000.0,10,4000.0,29,0,0,0,1,0,1,0,15000.0,1,5.0,False,False,False,False,False,True,True,False,False
0,35326.0,10,26802.0,47,0,0,0,1,0,0,0,10000.0,1,4.0,False,True,False,True,False,False,True,False,False
0,22803.0,12,5000.0,31,1,1,1,1,0,1,0,35000.0,1,1.0,False,False,True,True,False,False,False,False,False
0,29000.0,12,3000.0,59,1,4,0,1,1,0,0,20000.0,1,38.0,True,False,False,True,False,False,False,True,False
1,6399.0,10,1600.0,31,0,0,0,1,0,0,0,31000.0,1,6.0,False,False,True,True,False,False,False,True,False
0,9980.0,4,2000.0,54,0,2,0,1,0,0,1,10000.0,1,3.0,False,True,False,False,False,True,False,True,False
0,5500.0,10,1000.0,60,0,1,1,0,1,0,0,8000.0,1,0.0,False,True,False,False,False,True,False,False,True
0,36260.0,12,4030.0,55,1,2,0,1,0,0,0,6000.0,1,7.0,False,False,True,False,False,True,True,False,False
1,15000.0,6,2000.0,33,0,0,0,1,0,0,0,9000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,4869.0,12,1500.0,28,1,1,1,1,0,1,0,11000.0,1,2.0,False,True,False,True,False,False,True,False,False
0,9660.0,6,1800.0,33,0,0,0,1,0,0,0,13000.0,1,9.0,True,False,False,True,False,False,True,False,False
0,5000.0,6,5200.0,24,0,0,0,1,0,0,0,6000.0,1,1.0,False,False,False,False,False,False,True,False,False
0,4130.0,6,1000.0,40,1,2,1,1,0,0,0,5000.0,1,14.0,False,False,True,False,False,True,False,False,True
0,25100.0,6,6000.0,64,1,2,0,0,1,0,0,6000.0,1,0.0,False,False,True,True,False,False,False,False,True
0,13520.0,8,1600.0,26,0,1,1,1,0,0,0,14000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,14678.0,6,0.0,36,0,2,2,1,0,0,0,13000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,16480.0,9,5000.0,29,0,0,0,1,0,0,0,15000.0,1,1.0,True,False,False,False,False,True,True,False,False
0,29760.0,10,1000.0,28,1,2,2,1,0,0,0,6800.0,1,7.0,False,True,False,True,False,False,True,False,False
0,10000.0,6,4490.0,57,1,1,0,0,1,0,0,10000.0,1,0.0,False,False,True,True,False,False,True,False,False
1,29950.0,12,3330.0,30,1,2,2,1,0,0,1,25000.0,1,2.0,True,False,False,False,False,True,False,True,False
1,8498.0,12,0.0,38,0,1,1,1,0,0,1,18000.0,1,1.0,False,False,False,False,False,True,False,True,False
0,16990.0,10,1500.0,43,1,1,1,1,0,1,0,15000.0,1,11.0,False,False,True,True,False,False,True,False,False
0,7900.0,6,900.0,30,1,2,2,1,0,0,0,8000.0,2,7.0,False,True,False,True,False,False,True,False,False
0,5800.0,6,650.0,44,1,2,0,1,0,0,0,5500.0,1,3.0,False,False,True,False,False,True,False,False,True
1,25800.0,6,3000.0,29,0,0,0,1,0,0,1,50000.0,1,7.0,True,False,False,False,False,True,False,False,False
0,30590.92,10,3400.0,22,0,0,0,1,0,1,1,35000.0,1,1.0,False,False,False,True,False,False,False,True,False
0,12160.0,6,1355.0,41,0,2,1,1,0,0,0,14000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,9890.0,10,1100.0,33,1,2,2,1,0,1,1,12000.0,1,3.0,False,True,False,False,False,True,False,True,False
0,3407.0,5,1000.0,36,0,2,0,1,0,0,0,5000.0,1,4.0,False,False,True,False,False,True,False,False,True
0,24778.0,36,0.0,37,1,1,1,1,0,0,1,18000.0,1,5.0,False,False,True,False,False,True,True,False,False
0,16799.4,10,1866.6,25,1,1,1,1,0,0,0,10000.0,1,0.0,False,True,False,True,False,False,True,False,False
0,15500.0,8,4000.0,37,1,0,0,1,0,0,0,6000.0,1,3.0,False,False,True,False,True,False,True,False,False
0,5510.0,10,0.0,34,0,1,1,1,0,0,0,8000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,14637.0,6,4000.0,38,1,0,0,1,0,1,0,12000.0,1,0.0,False,False,True,True,False,False,False,True,False
0,9980.0,12,5000.0,58,0,2,0,1,0,1,0,16000.0,1,0.0,True,False,False,False,False,True,True,False,False
0,18598.0,12,10000.0,60,1,1,0,1,1,1,0,24000.0,1,1.0,False,False,True,False,True,False,False,True,False
1,12390.0,12,1500.0,41,0,2,1,1,0,0,0,7500.0,1,19.0,True,False,False,False,False,True,True,False,False
0,7558.0,6,840.0,46,0,2,0,1,0,0,0,12000.0,1,3.0,False,False,False,False,False,True,False,True,False
1,3067.0,6,0.0,32,0,1,1,1,0,0,1,8000.0,1,1.0,False,True,False,False,False,True,True,False,False
1,5190.0,12,600.0,41,1,2,2,1,0,0,0,7000.0,1,24.0,False,False,True,False,False,True,True,False,False
0,8450.0,6,2500.0,46,1,0,0,1,0,1,0,5000.0,1,24.0,False,False,True,False,False,True,True,False,False
1,9700.0,6,3000.0,31,1,0,0,1,0,0,0,10000.0,1,2.0,False,True,False,True,False,False,True,False,False
1,9477.0,6,1053.0,36,1,3,3,0,1,0,0,17500.0,1,0.0,False,False,False,False,False,False,True,False,False
1,72000.0,10,8000.0,29,1,3,3,1,0,1,0,28000.0,1,7.0,False,True,False,False,False,True,False,True,False
0,6980.0,12,2000.0,39,0,0,0,1,0,0,0,8000.0,1,8.0,False,False,True,False,False,True,True,False,False
0,6345.0,9,705.0,44,0,2,2,1,0,0,0,11000.0,1,8.0,False,True,False,False,False,True,False,True,False
0,9500.0,6,5000.0,47,1,0,0,1,0,0,0,7000.0,1,20.0,False,False,True,False,False,True,True,False,False
0,4880.0,12,1000.0,37,0,1,1,1,0,1,1,10000.0,1,1.0,False,False,True,False,False,True,True,False,False
1,5490.0,6,2000.0,57,0,0,0,1,0,0,1,20000.0,1,10.0,False,False,True,False,False,True,False,True,False
0,19790.0,10,2200.0,58,1,0,0,0,1,0,0,15000.0,1,0.0,True,False,False,True,False,False,True,False,False
1,27000.0,5,3000.0,62,1,2,0,1,0,1,0,22000.0,1,5.0,True,False,False,False,True,False,False,True,False
0,10360.0,6,2000.0,29,0,2,2,1,0,0,0,16000.0,1,7.0,False,False,True,False,False,True,False,True,False
0,31990.0,6,5000.0,29,1,0,0,1,0,1,0,15000.0,1,2.0,False,False,False,True,False,False,False,True,False
0,20430.0,6,2270.0,41,1,2,1,1,0,0,1,27000.0,1,2.0,True,False,False,False,False,False,False,True,False
0,16020.0,6,6000.0,53,1,2,0,1,0,0,0,19000.0,1,4.0,False,False,True,True,False,False,True,False,False
0,5669.0,12,630.0,22,1,0,0,1,0,0,0,13000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,42950.0,6,10000.0,51,1,3,0,1,0,0,0,20000.0,1,0.0,False,False,True,True,False,False,False,True,False
0,25498.0,12,4000.0,31,0,0,0,1,0,1,0,20000.0,1,6.0,False,True,False,True,False,False,False,True,False
0,8970.0,6,0.0,43,0,3,3,1,0,0,0,20000.0,1,10.0,False,True,False,False,False,True,True,False,False
0,46385.0,9,11597.0,44,1,1,1,1,0,1,0,11500.0,1,2.0,False,True,False,False,False,True,False,True,False
0,4900.0,6,2000.0,53,0,2,0,1,0,1,0,25000.0,1,10.0,False,True,False,False,False,True,False,True,False
0,15998.0,11,2500.0,27,1,1,1,1,0,0,0,11000.0,1,3.0,True,False,False,False,False,True,True,False,False
1,13916.0,10,1550.0,43,0,0,0,1,0,1,0,20000.0,1,8.0,False,True,False,False,False,True,False,True,False
0,11698.0,10,1300.0,61,1,0,0,0,1,0,0,5000.0,1,0.0,False,True,False,False,False,True,False,True,False
0,20356.0,6,5000.0,23,0,0,0,1,0,0,0,20000.0,1,2.0,False,False,True,False,False,True,False,True,False
1,18040.0,12,2500.0,23,0,0,0,1,0,0,0,15000.0,1,0.0,False,True,False,True,False,False,False,True,False
0,14175.0,12,1575.0,39,1,2,2,1,0,0,0,15000.0,1,3.0,False,False,True,False,True,False,False,True,False
0,12350.0,6,2500.0,54,0,3,0,1,0,1,0,19500.0,1,4.0,False,False,True,False,False,True,False,True,False
0,9690.0,6,2500.0,36,1,2,2,1,0,0,0,18000.0,1,2.0,False,True,False,True,False,False,True,False,False
1,20900.0,12,2400.0,29,1,1,1,1,0,1,0,20000.0,1,5.0,True,False,False,False,False,True,False,False,False
0,20450.0,10,3000.0,43,0,1,1,1,0,0,0,20000.0,1,3.0,False,False,False,False,False,True,False,True,False
0,11150.0,6,1500.0,52,1,2,0,1,0,0,0,12000.0,1,30.0,False,False,True,False,False,True,False,True,False
0,19999.0,24,0.0,64,1,2,0,1,1,0,0,14000.0,1,43.0,True,False,False,False,False,False,True,False,False
1,14390.0,6,2600.0,38,1,2,2,1,0,0,0,35000.0,1,2.0,False,False,True,False,False,False,False,False,False
0,23890.0,10,10500.0,43,0,1,0,1,0,1,1,25000.0,1,1.0,True,False,False,False,False,True,False,True,False
0,10300.0,6,10000.0,54,1,2,0,1,0,0,0,5000.0,1,33.0,False,False,True,False,False,True,False,False,True
